sep=;
2021-07-17 18:33:16.739303;12.9961709976;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/fr.corenting.traficparis/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/traficparis.pickle;fr.corenting.traficparis;instruction;None;None;None
2021-07-17 18:33:29.028685;32.2210831642;instrument_apk;
2021-07-17 19:05:57.350084;13.6347708702;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/fr.corenting.traficparis/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/traficparis.pickle;fr.corenting.traficparis;instruction;None;None;None
2021-07-17 19:06:13.908471;39.9840190411;instrument_apk;
2021-07-17 19:43:10.722392;25.9287919998;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/fr.corenting.traficparis/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/traficparis.pickle;fr.corenting.traficparis;instruction;None;None;None
2021-07-17 19:43:38.078489;74.139786005;instrument_apk;
2021-07-17 20:04:17.397326;18.727285862;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/fr.corenting.traficparis/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/traficparis.pickle;fr.corenting.traficparis;instruction;None;None;None
2021-07-17 20:04:36.748370;51.9806609154;instrument_apk;
2021-07-17 20:22:46.384032;10.9551122189;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/fr.corenting.traficparis/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/traficparis.pickle;fr.corenting.traficparis;instruction;None;None;None
2021-07-17 20:23:03.579351;35.3755059242;instrument_apk;
2021-07-17 20:39:56.086050;3.135379076;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 20:40:15.949308;37.5195329189;instrument_apk;
2021-07-17 20:57:05.273601;0.909518003464;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 20:57:13.248245;12.4102180004;instrument_apk;
2021-07-17 21:25:27.584366;2.78268313408;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 21:25:53.180454;45.3619430065;instrument_apk;
2021-07-17 21:48:19.720282;0.821357011795;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 21:48:27.322039;13.4443778992;instrument_apk;
2021-07-17 22:03:18.121827;0.930868864059;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/dev.pesic.rpncalc/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/rpncalc.pickle;dev.pesic.rpncalc;instruction;None;None;None
2021-07-17 22:03:29.654135;17.4035270214;instrument_apk;
2021-07-17 22:19:11.809989;26.7786769867;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 22:19:33.950779;54.3416500092;instrument_apk;
2021-07-17 22:34:45.844985;34.3769769669;instrument_smali_code;/home/tbg/acvtool/acvtool_working_dir/apktool/com.easyfitness/smali;/home/tbg/acvtool/acvtool_working_dir/metadata/easyfitness.pickle;com.easyfitness;instruction;None;None;None
2021-07-17 22:35:10.143942;71.451130867;instrument_apk;
